repo,number,title,author,author_type,state,draft,created_at,updated_at,closed_at,merged_at,merged,merged_by,merged_by_type,additions,deletions,changed_files,commits,conversation_comments,review_comments,html_url,hours_to_merge,days_to_merge,closed_without_merge,teammate_merge
bcsr,70,ReadMe and Database Setup,sreynit02,User,open,False,2022-02-08 20:48:12+00:00,2022-02-25T19:12:32Z,,,False,,,67,122,4,6,0,3,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/70,,,False,False
bcsr,72,Master,AndersonStettner,User,closed,False,2023-01-12 20:09:14+00:00,2023-05-04T15:21:56Z,2023-05-04 15:21:56+00:00,,False,,,80,16,9,11,0,0,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/72,,,True,False
bcsr,78,Course materials,sheggen,User,open,False,2024-08-07 15:27:49+00:00,2024-08-07T15:27:49Z,,,False,,,190,80,38,5,0,0,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/78,,,False,False
bcsr,82,Add Course Search,bakobagassas,User,closed,False,2026-04-07 21:07:54+00:00,2026-04-13T18:03:28Z,2026-04-13 18:02:52+00:00,2026-04-13 18:02:52+00:00,True,,,93,2,119,12,0,0,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/82,140.91611111111112,5.87150462962963,False,True
bcsr,83,added name to contributors list,bakobagassas,User,open,False,2026-04-13 20:54:29+00:00,2026-04-13T20:54:29Z,,,False,,,3,0,1,1,0,0,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/83,,,False,False
bcsr,97,fix keep footer at bottom of page using flexbox (fixes #96),shubhrai23,User,open,False,2026-08-11 21:16:29+00:00,2026-08-14T23:11:13Z,,,False,,,9,9,1,3,0,1,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/97,,,False,False
bcsr,106,readme updated for WSL in window set up,MImran2002,User,open,False,2026-08-20 12:50:10+00:00,2026-09-15T21:18:12Z,,,False,,,225,71,5,8,0,39,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/106,,,False,False
bcsr,112,Fix NameError: import Deadline model in deadlineManagement.py,baobao1355,User,open,False,2026-09-12 22:48:52+00:00,2026-09-15T15:49:46Z,,,False,,,1,0,1,1,1,0,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/112,,,False,False
bcsr,113,Input type enforcement,bakobagassas,User,open,False,2026-09-14 23:46:44+00:00,2026-09-15T15:41:00Z,,,False,,,7,0,2,6,0,1,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/113,,,False,False
bcsr,114,Implemented Calendar date picker,zapataa0,User,open,False,2026-09-15 04:07:12+00:00,2026-09-15T16:00:02Z,,,False,,,230,77,7,15,0,3,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/114,,,False,False
bcsr,116,fix: syllabus upload paths containing spaces,armutlutost,User,open,False,2026-09-15 14:51:29+00:00,2026-09-15T14:51:29Z,,,False,,,19,19,2,1,0,0,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/116,,,False,False
bcsr,117,Fix footer positioning on short pages,armutlutost,User,open,False,2026-09-15 15:03:36+00:00,2026-09-15T15:03:36Z,,,False,,,27,20,3,2,0,0,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/117,,,False,False
bcsr,118,Fix upcoming deadline display and date formatting,armutlutost,User,open,False,2026-09-15 15:13:19+00:00,2026-09-15T15:13:19Z,,,False,,,16,8,2,1,0,0,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/118,,,False,False
bcsr,119,Clarify deadline creation form fields,armutlutost,User,open,False,2026-09-15 15:13:31+00:00,2026-09-15T15:13:31Z,,,False,,,11,10,1,1,0,0,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/119,,,False,False
bcsr,120,Differentiate deadline edit action buttons,armutlutost,User,open,False,2026-09-15 15:14:00+00:00,2026-09-15T15:14:00Z,,,False,,,3,3,1,1,0,0,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/120,,,False,False
bcsr,121,103 flash message,conwelld,User,open,False,2026-09-15 15:46:50+00:00,2026-09-15T15:47:03Z,,,False,,,232,72,7,11,0,0,https://github.com/BCStudentSoftwareDevTeam/bcsr/pull/121,,,False,False
celts,17,Differentiate prerequisite and event issue15,sreynit02,User,closed,False,2021-06-16 14:19:42+00:00,2021-07-02T15:08:00Z,2021-07-02 15:07:56+00:00,2021-07-02 15:07:56+00:00,True,,,101,26,7,7,4,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/17,384.8038888888889,16.03349537037037,False,True
celts,20,Issues 3.8 and 3.8.1 merged. Checking the user on eligibility to register for an event.,Karina-Agliullova,User,closed,False,2021-06-17 18:32:08+00:00,2021-07-12T21:47:41Z,2021-07-12 21:47:37+00:00,2021-07-12 21:47:37+00:00,True,,,277,27,6,32,1,27,https://github.com/BCStudentSoftwareDevTeam/celts/pull/20,603.2580555555555,25.135752314814813,False,True
celts,25,Bootstrap 5 templates,romano-w,User,closed,False,2021-06-18 18:06:48+00:00,2021-06-23T15:42:45Z,2021-06-23 15:42:42+00:00,2021-06-23 15:42:41+00:00,True,,,275,5,12,3,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/25,117.59805555555556,4.899918981481481,False,True
celts,26,Populate Upcoming Events on Webpage,sreynit02,User,closed,False,2021-06-18 19:16:48+00:00,2021-07-08T13:07:33Z,2021-07-08 13:07:21+00:00,2021-07-08 13:07:21+00:00,True,,,179,69,8,15,1,21,https://github.com/BCStudentSoftwareDevTeam/celts/pull/26,473.8425,19.7434375,False,True
celts,29,Created Volunteer Indicate Interest Section,gastonjarju,User,closed,False,2021-06-21 19:33:41+00:00,2021-07-13T16:28:54Z,2021-07-13 16:28:51+00:00,2021-07-13 16:28:51+00:00,True,,,195,2,10,32,1,33,https://github.com/BCStudentSoftwareDevTeam/celts/pull/29,524.9194444444445,21.87164351851852,False,True
celts,31,Fixed footer spacing ,romano-w,User,closed,False,2021-06-23 17:39:54+00:00,2021-06-24T18:21:34Z,2021-06-24 18:21:30+00:00,2021-06-24 18:21:30+00:00,True,,,6,2,5,1,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/31,24.69333333333333,1.0288888888888887,False,True
celts,32,Issue 3.10. Viewing service transcript 21,Karina-Agliullova,User,closed,False,2021-06-24 18:55:20+00:00,2021-07-08T19:11:19Z,2021-07-08 19:11:16+00:00,2021-07-08 19:11:16+00:00,True,,,345,51,11,37,1,30,https://github.com/BCStudentSoftwareDevTeam/celts/pull/32,336.2655555555556,14.011064814814816,False,True
celts,35,Base template responsive update,romano-w,User,closed,False,2021-06-27 17:27:56+00:00,2021-06-28T15:04:30Z,2021-06-28 15:04:22+00:00,2021-06-28 15:04:22+00:00,True,,,35,6,3,12,2,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/35,21.607222222222223,0.9003009259259259,False,True
celts,37,Created a page where admins can create new events,Sandesh-L,User,closed,False,2021-07-06 19:14:29+00:00,2021-07-27T18:08:20Z,2021-07-27 18:08:15+00:00,2021-07-27 18:08:15+00:00,True,,,550,6,15,49,2,44,https://github.com/BCStudentSoftwareDevTeam/celts/pull/37,502.8961111111111,20.95400462962963,False,True
celts,38,PR for Issue #30,tylerpar99,User,closed,False,2021-07-07 17:28:43+00:00,2021-07-08T17:40:16Z,2021-07-08 17:40:11+00:00,2021-07-08 17:40:11+00:00,True,,,183,2,7,38,1,2,https://github.com/BCStudentSoftwareDevTeam/celts/pull/38,24.191111111111113,1.007962962962963,False,True
celts,47,PR for Warning label track hours issue 45(This issue is based off of branch: track_volunteer_hours_issue42),tylerpar99,User,closed,False,2021-07-15 15:27:52+00:00,2021-08-06T13:33:05Z,2021-08-06 13:33:01+00:00,2021-08-06 13:33:01+00:00,True,,,175,124,12,17,1,10,https://github.com/BCStudentSoftwareDevTeam/celts/pull/47,526.0858333333333,21.920243055555556,False,True
celts,48,Added `programCategory` Table ,sreynit02,User,closed,False,2021-07-15 15:43:03+00:00,2023-05-10T14:21:24Z,2021-07-22 20:26:19+00:00,,False,,,68,3,4,2,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/48,,,True,False
celts,50,PR for Create future terms issue 49,zachneill,User,closed,False,2021-07-15 18:26:39+00:00,2021-07-30T16:14:28Z,2021-07-30 16:14:23+00:00,2021-07-30 16:14:23+00:00,True,,,29,6,5,8,1,3,https://github.com/BCStudentSoftwareDevTeam/celts/pull/50,357.79555555555555,14.908148148148149,False,True
celts,52,Add recurring event issue46,Sandesh-L,User,closed,False,2021-07-16 17:24:46+00:00,2021-07-28T17:00:37Z,2021-07-28 17:00:34+00:00,2021-07-28 17:00:34+00:00,True,,,159,53,9,9,1,5,https://github.com/BCStudentSoftwareDevTeam/celts/pull/52,287.5966666666667,11.983194444444445,False,True
celts,53,Administrator view event details issue#39,tylerpar99,User,closed,False,2021-07-20 19:25:11+00:00,2023-05-10T14:21:26Z,2021-07-30 17:06:58+00:00,,False,,,163,49,12,17,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/53,,,True,False
celts,54,Celts kiosk mode issue#51,tylerpar99,User,closed,False,2021-07-21 15:13:41+00:00,2021-07-30T17:51:30Z,2021-07-30 17:51:27+00:00,2021-07-30 17:51:27+00:00,True,,,242,19,7,28,0,15,https://github.com/BCStudentSoftwareDevTeam/celts/pull/54,218.62944444444443,9.109560185185185,False,True
celts,55,Delete event issue 43,tylerpar99,User,closed,False,2021-07-21 15:37:38+00:00,2021-07-28T21:17:19Z,2021-07-28 21:17:16+00:00,2021-07-28 21:17:16+00:00,True,,,273,60,14,28,0,11,https://github.com/BCStudentSoftwareDevTeam/celts/pull/55,173.66055555555556,7.235856481481481,False,True
celts,57,Track volunteer hours issue42,gastonjarju,User,closed,False,2021-07-22 18:47:30+00:00,2021-07-30T14:44:19Z,2021-07-30 14:44:16+00:00,2021-07-30 14:44:16+00:00,True,,,498,12,9,32,0,26,https://github.com/BCStudentSoftwareDevTeam/celts/pull/57,187.94611111111112,7.831087962962964,False,True
celts,58,PR Volunteer event management all event page,zachneill,User,closed,False,2021-07-22 20:26:14+00:00,2021-07-30T16:10:12Z,2021-07-30 16:10:09+00:00,2021-07-30 16:10:08+00:00,True,,,254,25,6,50,0,6,https://github.com/BCStudentSoftwareDevTeam/celts/pull/58,187.73166666666665,7.822152777777777,False,True
celts,59,Populate Create Events Page with Template (In Progress),sreynit02,User,closed,False,2021-07-23 17:28:27+00:00,2023-05-10T14:21:26Z,2021-09-17 14:49:48+00:00,,False,,,286,233,6,11,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/59,,,True,False
celts,60,Event form #8,Ebenezer997,User,closed,False,2021-07-26 21:41:47+00:00,2021-08-04T16:45:54Z,2021-08-04 16:45:51+00:00,2021-08-04 16:45:51+00:00,True,,,337,143,22,28,3,11,https://github.com/BCStudentSoftwareDevTeam/celts/pull/60,211.0677777777778,8.794490740740741,False,True
celts,62,Create student search page issue#4,gastonjarju,User,closed,False,2021-07-28 21:18:26+00:00,2021-07-30T16:03:37Z,2021-07-30 16:03:26+00:00,2021-07-30 16:03:26+00:00,True,,,194,11,8,11,0,3,https://github.com/BCStudentSoftwareDevTeam/celts/pull/62,42.75,1.78125,False,True
celts,65,volunteer search on the sidebar now leads to the volunteer search page,Sandesh-L,User,closed,False,2021-07-29 17:50:11+00:00,2021-07-30T16:19:11Z,2021-07-30 16:19:08+00:00,2021-07-30 16:19:08+00:00,True,,,196,13,9,14,0,3,https://github.com/BCStudentSoftwareDevTeam/celts/pull/65,22.4825,0.9367708333333334,False,True
celts,66,Add term dropdown event management,Karina-Agliullova,User,closed,False,2021-07-30 14:26:53+00:00,2021-07-30T16:50:49Z,2021-07-30 16:50:26+00:00,2021-07-30 16:50:26+00:00,True,,,24,4,3,7,0,3,https://github.com/BCStudentSoftwareDevTeam/celts/pull/66,2.3925,0.0996875,False,True
celts,70,Connected edit events and track volunteers page.,Sandesh-L,User,closed,False,2021-08-03 20:59:29+00:00,2021-08-05T01:37:35Z,2021-08-05 01:37:32+00:00,2021-08-05 01:37:32+00:00,True,,,85,72,2,5,0,1,https://github.com/BCStudentSoftwareDevTeam/celts/pull/70,28.634166666666665,1.1930902777777777,False,True
celts,72,Admins cannot create events in the past,gastonjarju,User,closed,False,2021-08-04 19:17:19+00:00,2021-08-04T19:51:38Z,2021-08-04 19:51:36+00:00,2021-08-04 19:51:35+00:00,True,,,3,1,2,1,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/72,0.5711111111111111,0.023796296296296298,False,True
celts,73,Fix Footer Positioning,gastonjarju,User,closed,False,2021-08-05 14:39:12+00:00,2021-08-05T19:47:11Z,2021-08-05 19:47:08+00:00,2021-08-05 19:47:08+00:00,True,,,14,11,1,3,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/73,5.1322222222222225,0.2138425925925926,False,True
celts,75,Fix me issue#74,gastonjarju,User,closed,False,2021-08-06 19:55:12+00:00,2023-05-10T14:21:47Z,2021-08-19 18:51:53+00:00,2021-08-19 18:51:53+00:00,True,,,71,12,7,6,0,2,https://github.com/BCStudentSoftwareDevTeam/celts/pull/75,310.9447222222222,12.956030092592592,False,True
celts,87,Volunteer profile combined,bryantal,User,closed,False,2021-08-23 13:41:17+00:00,2021-09-14T17:17:10Z,2021-09-14 17:16:36+00:00,2021-09-14 17:16:36+00:00,True,,,103,83,10,21,0,14,https://github.com/BCStudentSoftwareDevTeam/celts/pull/87,531.5886111111112,22.149525462962966,False,True
celts,90,Make Navbar Accessible ,sreynit02,User,closed,False,2021-08-23 14:56:46+00:00,2021-08-31T16:55:30Z,2021-08-31 16:55:26+00:00,2021-08-31 16:55:26+00:00,True,,,19,6,6,10,1,9,https://github.com/BCStudentSoftwareDevTeam/celts/pull/90,193.9777777777778,8.082407407407407,False,True
celts,91,(Small)Fix Create Event Page,sreynit02,User,closed,False,2021-08-23 15:57:26+00:00,2023-05-10T14:21:49Z,2021-08-24 14:51:06+00:00,,False,,,7,4,1,1,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/91,,,True,False
celts,93,Fixed import issue by adding any import that was missing.,tylerpar99,User,closed,False,2021-08-23 17:47:32+00:00,2021-08-23T17:54:00Z,2021-08-23 17:53:58+00:00,2021-08-23 17:53:57+00:00,True,,,5,2,1,1,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/93,0.10694444444444444,0.004456018518518518,False,True
celts,94,Issue #82 - Landing page,Karina-Agliullova,User,closed,False,2021-08-26 19:40:10+00:00,2021-09-17T14:54:38Z,2021-09-17 14:54:35+00:00,2021-09-17 14:54:35+00:00,True,,,26,33,4,5,3,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/94,523.2402777777778,21.801678240740742,False,True
celts,97,Fixes Cancel Event Button Not Redirecting Correctly,hmanalai,User,closed,False,2021-08-26 21:23:50+00:00,2021-08-30T17:25:48Z,2021-08-30 17:25:45+00:00,2021-08-30 17:25:45+00:00,True,,,2,2,1,1,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/97,92.03194444444445,3.834664351851852,False,True
celts,98,Table for issue 78,zachneill,User,closed,False,2021-08-27 16:56:12+00:00,2021-09-02T14:17:55Z,2021-09-02 14:17:51+00:00,2021-09-02 14:17:51+00:00,True,,,208,4,7,10,0,13,https://github.com/BCStudentSoftwareDevTeam/celts/pull/98,141.36083333333335,5.8900347222222225,False,True
celts,102,Consolidate student search methods,mupotsal,User,closed,False,2021-08-31 14:47:55+00:00,2021-09-17T14:33:40Z,2021-09-17 14:33:37+00:00,2021-09-17 14:33:37+00:00,True,,,19,66,7,12,1,3,https://github.com/BCStudentSoftwareDevTeam/celts/pull/102,407.76166666666666,16.990069444444444,False,True
celts,103,fixed the interest switches,sreynit02,User,closed,False,2021-08-31 15:48:48+00:00,2021-09-02T14:11:39Z,2021-09-02 14:11:37+00:00,2021-09-02 14:11:37+00:00,True,,,1,1,1,1,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/103,46.38027777777778,1.9325115740740741,False,True
celts,106,Fixed test_participants.py Test Failure,bryantal,User,closed,False,2021-09-01 20:15:15+00:00,2021-09-02T14:12:38Z,2021-09-02 14:12:34+00:00,2021-09-02 14:12:34+00:00,True,,,1,1,1,1,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/106,17.955277777777777,0.7481365740740741,False,True
celts,107,Refactor volunteer view of event form,mupotsal,User,closed,False,2021-09-03 13:30:08+00:00,2021-09-14T17:38:29Z,2021-09-14 17:38:24+00:00,2021-09-14 17:38:24+00:00,True,,,54,26,2,9,1,3,https://github.com/BCStudentSoftwareDevTeam/celts/pull/107,268.1377777777778,11.172407407407407,False,True
celts,110,Volunteer Remove RSVP Error,sreynit02,User,closed,False,2021-09-07 14:36:35+00:00,2021-09-14T17:32:16Z,2021-09-14 17:32:09+00:00,2021-09-14 17:32:09+00:00,True,,,5,4,1,5,0,2,https://github.com/BCStudentSoftwareDevTeam/celts/pull/110,170.9261111111111,7.121921296296296,False,True
celts,111,Fixes Flash Messages,hmanalai,User,closed,False,2021-09-09 20:47:14+00:00,2021-09-14T17:36:21Z,2021-09-14 17:36:07+00:00,2021-09-14 17:36:07+00:00,True,,,9,17,5,3,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/111,116.81472222222222,4.867280092592592,False,True
celts,112,Link to kiosk,mupotsal,User,closed,False,2021-09-10 12:52:56+00:00,2021-09-17T14:48:06Z,2021-09-17 14:47:58+00:00,2021-09-17 14:47:58+00:00,True,,,13,7,1,4,1,2,https://github.com/BCStudentSoftwareDevTeam/celts/pull/112,169.91722222222222,7.079884259259259,False,True
celts,115,Fixes issue #89 volunteering upcoming events  links to Events.,Ebenezer997,User,closed,False,2021-09-13 14:08:44+00:00,2021-09-17T15:11:14Z,2021-09-17 15:11:12+00:00,2021-09-17 15:11:11+00:00,True,,,5,6,3,18,0,1,https://github.com/BCStudentSoftwareDevTeam/celts/pull/115,97.04083333333334,4.043368055555556,False,True
celts,118,Fixes Sidebar Breaking on Smaller Screens,hmanalai,User,closed,False,2021-09-14 19:22:09+00:00,2021-09-17T14:52:53Z,2021-09-17 14:52:50+00:00,2021-09-17 14:52:50+00:00,True,,,0,1,1,1,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/118,67.51138888888889,2.812974537037037,False,True
celts,120,Clean up the Sidebar,Karina-Agliullova,User,closed,False,2021-09-16 17:18:52+00:00,2021-09-17T14:41:37Z,2021-09-17 14:41:35+00:00,2021-09-17 14:41:35+00:00,True,,,3,14,1,1,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/120,21.378611111111113,0.8907754629629631,False,True
celts,121,Volunteer rsvp status,sreynit02,User,closed,False,2021-09-17 13:43:21+00:00,2021-10-01T14:40:14Z,2021-10-01 14:40:11+00:00,2021-10-01 14:40:10+00:00,True,,,55,51,11,21,4,10,https://github.com/BCStudentSoftwareDevTeam/celts/pull/121,336.94694444444445,14.03945601851852,False,True
celts,123,Fixing test data,Ebenezer997,User,closed,False,2021-09-20 14:13:04+00:00,2021-10-19T14:47:32Z,2021-10-19 14:47:29+00:00,2021-10-19 14:47:29+00:00,True,,,66,45,4,10,1,1,https://github.com/BCStudentSoftwareDevTeam/celts/pull/123,696.5736111111111,29.02390046296296,False,True
celts,125,Added Contributors page,Ebenezer997,User,closed,False,2021-09-22 15:15:54+00:00,2021-09-28T18:49:26Z,2021-09-28 18:49:21+00:00,2021-09-28 18:49:21+00:00,True,,,78,0,3,7,1,5,https://github.com/BCStudentSoftwareDevTeam/celts/pull/125,147.5575,6.148229166666667,False,True
celts,126,Vs transcript interface #96,MayJue,User,closed,False,2021-09-22 17:36:11+00:00,2021-10-29T20:31:30Z,2021-10-29 20:31:26+00:00,2021-10-29 20:31:26+00:00,True,,,387,87,8,32,1,25,https://github.com/BCStudentSoftwareDevTeam/celts/pull/126,890.9208333333333,37.12170138888889,False,True
celts,131,Note model change,mupotsal,User,closed,False,2021-09-28 14:46:53+00:00,2021-09-30T21:27:42Z,2021-09-30 21:27:37+00:00,2021-09-30 21:27:37+00:00,True,,,85,24,5,7,2,4,https://github.com/BCStudentSoftwareDevTeam/celts/pull/131,54.67888888888889,2.278287037037037,False,True
celts,132,Creates a Global Search User Js File,hmanalai,User,closed,False,2021-09-28 17:57:20+00:00,2021-10-07T18:40:43Z,2021-10-07 18:40:40+00:00,2021-10-07 18:40:40+00:00,True,,,190,229,9,13,2,3,https://github.com/BCStudentSoftwareDevTeam/celts/pull/132,216.72222222222223,9.030092592592593,False,True
celts,133,Allow admins to send email through the event list page,Sandesh-L,User,closed,False,2021-09-29 23:35:32+00:00,2023-05-10T14:26:26Z,2022-03-21 17:19:51+00:00,2022-03-21 17:19:51+00:00,True,,,321,37,13,64,2,45,https://github.com/BCStudentSoftwareDevTeam/celts/pull/133,4145.738611111111,172.73910879629628,False,True
celts,134,Volunteer profile sidebar,sreynit02,User,closed,False,2021-09-30 14:26:07+00:00,2021-10-01T14:37:38Z,2021-10-01 14:37:35+00:00,2021-10-01 14:37:35+00:00,True,,,13,5,1,9,1,1,https://github.com/BCStudentSoftwareDevTeam/celts/pull/134,24.191111111111113,1.007962962962963,False,True
celts,136,Slc admin view issue117,tylerpar99,User,closed,False,2021-09-30 17:15:21+00:00,2021-11-17T15:51:08Z,2021-11-17 15:50:35+00:00,2021-11-17 15:50:35+00:00,True,,,219,3,5,17,0,19,https://github.com/BCStudentSoftwareDevTeam/celts/pull/136,1150.5872222222222,47.94113425925926,False,True
celts,141,Create Back button on Kiosk page,zachneill,User,closed,False,2021-10-01 16:48:36+00:00,2021-10-01T17:57:17Z,2021-10-01 17:57:08+00:00,2021-10-01 17:57:08+00:00,True,,,5,3,1,2,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/141,1.1422222222222222,0.047592592592592596,False,True
celts,145,Faculty service learning proposal issue#76,hmanalai,User,closed,False,2021-10-10 18:26:39+00:00,2021-12-08T18:45:59Z,2021-12-08 18:45:56+00:00,2021-12-08 18:45:56+00:00,True,,,712,141,21,54,2,6,https://github.com/BCStudentSoftwareDevTeam/celts/pull/145,1416.3213888888888,59.0133912037037,False,True
celts,146,Admin Management Page,sreynit02,User,closed,False,2021-10-12 15:12:27+00:00,2021-10-18T14:53:23Z,2021-10-18 14:53:20+00:00,2021-10-18 14:53:19+00:00,True,,,217,6,9,17,1,12,https://github.com/BCStudentSoftwareDevTeam/celts/pull/146,143.6811111111111,5.9867129629629625,False,True
celts,147,Fixes Remove Volunteer Functionality in Track Volunteer Page,hmanalai,User,closed,False,2021-10-14 17:42:13+00:00,2023-05-10T14:26:04Z,2021-10-29 15:17:39+00:00,2021-10-29 15:17:39+00:00,True,,,297,215,7,15,3,13,https://github.com/BCStudentSoftwareDevTeam/celts/pull/147,357.59055555555557,14.899606481481483,False,True
celts,148,Changes Current Term in Admin Management,zachneill,User,closed,False,2021-10-15 19:28:28+00:00,2021-10-26T13:56:12Z,2021-10-26 13:56:07+00:00,2021-10-26 13:56:07+00:00,True,,,112,16,8,19,0,22,https://github.com/BCStudentSoftwareDevTeam/celts/pull/148,258.4608333333333,10.769201388888888,False,True
celts,149,Demo branch,mupotsal,User,closed,False,2021-10-19 14:53:55+00:00,2021-10-26T14:55:45Z,2021-10-26 14:55:42+00:00,2021-10-26 14:55:42+00:00,True,,,17,11,6,10,1,6,https://github.com/BCStudentSoftwareDevTeam/celts/pull/149,168.02972222222223,7.001238425925926,False,True
celts,150,Event list rework issue135,MayJue,User,closed,False,2021-10-20 18:49:38+00:00,2021-10-25T19:06:06Z,2021-10-25 19:06:02+00:00,2021-10-25 19:06:02+00:00,True,,,221,153,5,11,1,10,https://github.com/BCStudentSoftwareDevTeam/celts/pull/150,120.27333333333333,5.011388888888889,False,True
celts,155,Frontend Consistency to Main Titles,zachneill,User,closed,False,2021-10-22 21:34:56+00:00,2023-05-10T14:26:03Z,2021-10-23 14:47:57+00:00,2021-10-23 14:47:57+00:00,True,,,46,46,8,1,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/155,17.216944444444444,0.7173726851851852,False,True
celts,161,Remove RSVP button from createEvent Page,sreynit02,User,closed,False,2021-10-28 15:09:43+00:00,2021-11-02T14:37:15Z,2021-11-02 14:37:12+00:00,2021-11-02 14:37:12+00:00,True,,,7,8,1,8,0,6,https://github.com/BCStudentSoftwareDevTeam/celts/pull/161,119.45805555555556,4.977418981481482,False,True
celts,162,Add RSVP status to Interest Table,sreynit02,User,closed,False,2021-10-29 13:11:18+00:00,2021-10-29T15:24:50Z,2021-10-29 15:24:06+00:00,2021-10-29 15:24:06+00:00,True,,,9,1,3,1,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/162,2.2133333333333334,0.09222222222222222,False,True
celts,163,Change Event Name,sreynit02,User,closed,False,2021-10-29 15:26:38+00:00,2021-11-02T13:48:20Z,2021-11-02 13:48:17+00:00,2021-11-02 13:48:17+00:00,True,,,37,37,3,4,0,3,https://github.com/BCStudentSoftwareDevTeam/celts/pull/163,94.36083333333333,3.931701388888889,False,True
celts,165,Fixes Course Proposals Page,zachneill,User,closed,False,2021-10-29 20:28:16+00:00,2023-05-10T14:26:29Z,2021-12-10 17:22:32+00:00,,False,,,144,64,6,26,4,18,https://github.com/BCStudentSoftwareDevTeam/celts/pull/165,,,True,False
celts,166,Track voluneteers add buttons,Ebenezer997,User,closed,False,2021-10-31 17:50:20+00:00,2021-11-04T16:12:39Z,2021-11-04 16:11:03+00:00,2021-11-04 16:11:03+00:00,True,,,27,20,3,9,2,5,https://github.com/BCStudentSoftwareDevTeam/celts/pull/166,94.34527777777778,3.931053240740741,False,True
celts,169,Volunteer profile admin view issue#5,gastonjarju,User,closed,False,2021-11-01 18:17:37+00:00,2023-05-10T14:22:29Z,2022-04-01 19:02:02+00:00,,False,,,545,99,11,119,4,88,https://github.com/BCStudentSoftwareDevTeam/celts/pull/169,,,True,False
celts,170,Fixes test suite for development.,tylerpar99,User,closed,False,2021-11-01 18:27:05+00:00,2021-11-01T19:12:59Z,2021-11-01 19:12:56+00:00,2021-11-01 19:12:56+00:00,True,,,32,21,2,2,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/170,0.7641666666666667,0.03184027777777778,False,True
celts,172,Search fix,mupotsal,User,closed,False,2021-11-01 21:03:11+00:00,2021-11-02T13:45:24Z,2021-11-02 13:45:21+00:00,2021-11-02 13:45:21+00:00,True,,,2,2,2,3,0,2,https://github.com/BCStudentSoftwareDevTeam/celts/pull/172,16.70277777777778,0.6959490740740741,False,True
celts,173,Remove attended column,Karina-Agliullova,User,closed,False,2021-11-02 18:46:41+00:00,2021-11-02T18:52:00Z,2021-11-02 18:51:48+00:00,2021-11-02 18:51:48+00:00,True,,,31,55,4,5,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/173,0.08527777777777777,0.0035532407407407405,False,True
celts,181,fixed issue about adding the user as admin twice,mupotsal,User,closed,False,2021-11-04 14:56:12+00:00,2021-11-04T15:13:13Z,2021-11-04 15:13:09+00:00,2021-11-04 15:13:09+00:00,True,,,20,8,1,1,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/181,0.2825,0.011770833333333333,False,True
celts,182,Fixes kiosk entry not showing up in track volunteer page,hmanalai,User,closed,False,2021-11-04 17:58:25+00:00,2021-11-04T18:01:11Z,2021-11-04 18:01:07+00:00,2021-11-04 18:01:07+00:00,True,,,13,11,2,1,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/182,0.045,0.001875,False,True
